PG.ProteinGroups;PG.Genes;[1] MEP_mBM_500c_40.raw.PG.Quantity;[2] MEP_mBM_500c_41.raw.PG.Quantity;[3] MEP_mBM_500c_42.raw.PG.Quantity;[4] MEP_mBM_500c_43.raw.PG.Quantity
"Q8CCJ3;Q8CCJ3-1";Ufl1;8552,9951171875;NaN;NaN;NaN
Q8CCK0;H2afy2;5124,25439453125;9945,451171875;16521,73828125;9763,7763671875
Q8CCM6-2;Timm21;NaN;113,63780975341797;499,3640441894531;429,0600891113281
"Q8CCP0;Q8CCP0-2;Q8CCP0-3;Q8CCP0-4";Nemf;NaN;NaN;416,7391357421875;1121,8712158203125
"Q8CCS6;Q8CCS6-2";Pabpn1;2987,255615234375;6405,94091796875;6148,16748046875;8466,40625
"Q8CCX5;Q8CCX5-2";Krt222;NaN;5781,68603515625;2483,760986328125;815,7324829101562
"Q8CD92;Q8CD92-2";Ttc27;NaN;294,0247802734375;632,016845703125;1195,1859130859375
Q8CDG5;Crebrf;2367,796630859375;95630,8984375;98623,609375;1715,91015625
"Q8CDM1;Q8CDM1-2";Atad2;NaN;607,3488159179688;1011,7711791992188;1184,753173828125
Q8CDN6;Txnl1;16724,46484375;18240,75390625;14792,7626953125;22650,00390625
"Q8CE08;Q8CE08-2";Acpp;3847,99853515625;NaN;NaN;NaN
"Q8CEC0;Q8CEC0-2;Q8CEC0-3";Nup88;NaN;1143,5770263671875;2031,1578369140625;2597,7119140625
Q8CF66;Lamtor4;3896,675048828125;2881,867431640625;1610,9400634765625;1510,391357421875
Q8CFE2;Hpf1;NaN;8580,5205078125;10309,8291015625;14539,9345703125
Q8CFE3;Rcor1;NaN;NaN;776,527099609375;1091,4617919921875
"Q8CFG9;Q8CG16";"C1rb;C1ra";3420,0283203125;NaN;NaN;NaN
Q8CFI7;Polr2b;52685,95703125;1479,918701171875;1146,5501708984375;NaN
Q8CFQ3;Aqr;NaN;1936,7188720703125;2974,5546875;2755,76416015625
Q8CG47;Smc4;NaN;8699,1982421875;6567,9619140625;8156,517578125
Q8CG48;Smc2;61225,37109375;7856,32373046875;8607,1962890625;10161,828125
Q8CG76;Akr7a2;459,6579284667969;NaN;NaN;3311,506591796875
Q8CGC7;Eprs;2773,698486328125;7495,13671875;7950,7041015625;11786,7099609375
Q8CGD2;Crispld1;370,6378479003906;NaN;NaN;NaN
"Q8CGF7;Q8CGF7-2";Tcerg1;2018,2303466796875;1562,83935546875;875,0723876953125;2657,960693359375
Q8CGK3;Lonp1;NaN;52,312198638916016;6927,56640625;3782,455078125
"Q8CGY8;Q8CGY8-2";Ogt;NaN;992,0308227539062;974,485107421875;1098,2188720703125
Q8CGZ0;Cherp;6567,6181640625;859,4581298828125;2776,5263671875;98,77908325195312
"Q8CH18;Q8CH18-3";Ccar1;NaN;1414,149658203125;1355,6949462890625;1624,3338623046875
"Q8CHH9;Q8CHH9-2";Sept8;3086,095947265625;2297,568603515625;1965,396484375;2315,611328125
"Q8CHP5;Q8CHP5-2";Pym1;NaN;NaN;NaN;1917,0806884765625
Q8CHP8;Pgp;NaN;5478,3876953125;4849,13671875;6276,2734375
Q8CHR6;Dpyd;1567,692626953125;NaN;NaN;NaN
Q8CHT0;Aldh4a1;875,350341796875;5989,40625;2783,7275390625;2244,389404296875
Q8CHW4;Eif2b5;NaN;1139,2406005859375;575,0955810546875;1201,2122802734375
Q8CHW5;Bicdl2;1400,5870361328125;NaN;NaN;NaN
"Q8CI11;Q8CI11-2";Gnl3;NaN;NaN;394,0101318359375;NaN
"Q8CI15;Q8CI15-2;Q8CI15-3";Sphk1;NaN;1637,9295654296875;4597,34423828125;6982,60009765625
Q8CI59;Steap3;NaN;5855,92724609375;8075,92919921875;8704,0498046875
Q8CI94;Pygb;4594,56689453125;1352,580078125;1596,0350341796875;1515,310791015625
Q8CID3;Fam20a;3359,142822265625;615,66796875;NaN;NaN
Q8CIE6;Copa;8848,3291015625;5870,36181640625;5522,99267578125;6706,82666015625
Q8CIG8;Prmt5;1697,8143310546875;1089,31689453125;738,9080810546875;992,1655883789062
Q8CIH5;Plcg2;NaN;NaN;1198,0096435546875;1814,4248046875
Q8CIN4;Pak2;2237,20166015625;7095,369140625;7302,44677734375;7259,169921875
Q8CIZ8;Vwf;NaN;NaN;823,09521484375;490,4734802246094
"Q8CJ40;Q8CJ40-2;Q8CJ40-3";Crocc;62396,68359375;11992,2490234375;11246,5146484375;27103,287109375
Q8CJF7;Ahctf1;NaN;1336,5430908203125;1413,12353515625;1137,6732177734375
"Q8CJF9;Q8CJG0;Q8CJG1";"Ago3;Ago2;Ago1";1132,6732177734375;NaN;1920,341064453125;3375,58447265625
Q8JZM7;Cdc73;NaN;944,2732543945312;918,2853393554688;1555,430908203125
Q8JZN5;Acad9;1225,23828125;1338,0672607421875;1129,9285888671875;1367,5408935546875
Q8JZQ2;Afg3l2;2572,727294921875;3318,68994140625;3563,61865234375;3130,78564453125
Q8JZQ9;Eif3b;4949,40380859375;9362,240234375;8358,841796875;11846,224609375
Q8JZR0;Acsl5;NaN;2470,078125;4976,58984375;5123,607421875
Q8JZU2;Slc25a1;NaN;1663,7415771484375;3256,709228515625;1679,5076904296875
Q8JZV9;Bdh2;5936,939453125;NaN;NaN;NaN
Q8JZX4;Rbm17;NaN;3546,46923828125;3516,989013671875;5632,31494140625
Q8K003;Tma7;NaN;4048,618408203125;2147,13525390625;3604,9423828125
Q8K010;Oplah;4362,6455078125;NaN;NaN;NaN
"Q8K019;Q8K019-2;Q8K019-3";Bclaf1;NaN;2912,72900390625;2827,27001953125;5103,1005859375
Q8K0C9;Gmds;5346,44140625;771,8712768554688;899,5718383789062;1643,8985595703125
Q8K0D5;Gfm1;2360,718505859375;4033,732421875;5747,6552734375;6837,68017578125
Q8K0E8;Fgb;88838,328125;2723,180908203125;65265,109375;1419,2744140625
Q8K0G8;Esrp2;2811,370849609375;NaN;NaN;NaN
Q8K0J2;B3gnt7;1477,4283447265625;NaN;NaN;NaN
Q8K0Q5;Arhgap18;7768,7080078125;NaN;NaN;NaN
Q8K0Z7;Taco1;NaN;3360,394287109375;4768,9951171875;4931,65185546875
Q8K1A6;Cc2d1a;1286,290283203125;NaN;NaN;NaN
Q8K1B8;Fermt3;NaN;31390,837890625;20823,033203125;30339,6328125
Q8K1I7;Wipf1;NaN;1280,1531982421875;563,5783081054688;895,30322265625
Q8K1J6;Trnt1;NaN;939,077392578125;1320,654541015625;1554,8426513671875
"Q8K1M6;Q8K1M6-2;Q8K1M6-3";Dnm1l;577,5608520507812;2880,184814453125;2738,4140625;2725,666259765625
Q8K1X1;Wdr11;718,938232421875;NaN;NaN;NaN
Q8K1Z0;Coq9;NaN;NaN;1342,322265625;NaN
Q8K221;Arfip2;1481,93994140625;NaN;NaN;NaN
Q8K224;Nat10;NaN;3242,0517578125;3935,006103515625;4374,49755859375
Q8K268;Abcf3;305,3955993652344;NaN;NaN;NaN
Q8K297;Colgalt1;NaN;NaN;606,4315185546875;1007,5364990234375
Q8K2B3;Sdha;1153,2205810546875;8261,5517578125;9480,6328125;11834,208984375
Q8K2D6;Dctd;NaN;NaN;9025,859375;3335,753173828125
Q8K2H2;Otud6b;NaN;NaN;NaN;933,4190063476562
"Q8K2M0;Q8K2M0-2";Mrpl38;NaN;807,5459594726562;NaN;1346,0594482421875
"Q8K2M3;Q8K2M3-2";Srrd;355,7652893066406;NaN;NaN;NaN
Q8K2Q7;Brox;2436,101318359375;NaN;341,34906005859375;183,84036254882812
"Q8K2T1;Q8K2T1-2;Q8K2T1-3";Nmral1;NaN;2411,713623046875;1345,98974609375;3121,59375
Q8K2T8;Paf1;NaN;572,8618774414062;1215,347900390625;2565,1416015625
"Q8K2Z4;Q8K2Z4-2";Ncapd2;4227,80517578125;4747,42236328125;5358,86767578125;7429,5634765625
Q8K310;Matr3;3218,903564453125;7625,486328125;5769,25390625;9220,4921875
Q8K354;Cbr3;237,56741333007812;NaN;NaN;NaN
Q8K363;Ddx18;NaN;15974,8369140625;8066,1982421875;14245,9140625
Q8K370;Acad10;NaN;731,1625366210938;243,43922424316406;298,016357421875
Q8K3C3;Lzic;NaN;2093,4140625;1841,292724609375;2429,1171875
Q8K3G9;Appl2;8203,802734375;NaN;7029,056640625;NaN
Q8K3J1;Ndufs8;NaN;NaN;4090,402099609375;3475,82861328125
Q8K3J9;Gprc5c;1506,0009765625;321,75469970703125;NaN;316,888916015625
Q8K3P0;Sdr9c7;9011,333984375;1978,430419921875;8027,46533203125;NaN
"Q8K411;Q8K411-2;Q8K411-3";Pitrm1;56756,48046875;12077,7001953125;15904,0830078125;17423,69921875
Q8K426;Retnlg;NaN;2233,66015625;NaN;NaN
"Q8K4H1;Q8K4H1-2";Afmid;NaN;1132,8101806640625;NaN;NaN
"Q8K4J6;Q8K4J6-2";Mkl1;12249,583984375;2343,727783203125;NaN;NaN
Q8K4L4;Pof1b;8834,037109375;4397,2373046875;19241,537109375;NaN
Q8K4Z5;Sf3a1;4722,916015625;14283,4267578125;15955,978515625;17932,05078125
"Q8K558;Q8K558-2";Treml1;NaN;NaN;1210,1748046875;2190,757568359375
Q8QZR4;Oaf;2522,887939453125;NaN;NaN;NaN
Q8QZS1;Hibch;NaN;3230,166015625;4426,70556640625;4520,02783203125
Q8QZT1;Acat1;1258,5289306640625;24272,7265625;23787,330078125;26743,013671875
Q8QZV7;IntS13;NaN;NaN;183,47930908203125;331,57061767578125
Q8QZY1;Eif3l;13266,724609375;13669,1982421875;11491,171875;17404,97265625
Q8QZY9;Sf3b4;NaN;4985,3251953125;4436,486328125;5279,15087890625
Q8QZZ8;Rab38;420,1488342285156;NaN;567,1712036132812;496,9271240234375
"Q8R001;Q8R001-2";Mapre2;2240,436279296875;NaN;1929,3897705078125;1239,3038330078125
Q8R016;Blmh;291179,75;15904,7158203125;60238,0703125;13338,669921875
"Q8R050;Q8R050-2";Gspt1;17344,498046875;16837,509765625;18070,6015625;28951,234375
Q8R081;Hnrnpl;167642,875;84625,8671875;53612,33984375;78295,1171875
Q8R0A0;Gtf2f2;2627,87841796875;4042,196044921875;4437,4931640625;4350,2109375
Q8R0F6;Ilkap;NaN;583,8751220703125;572,02880859375;1326,2520751953125
Q8R0G9;Nup133;NaN;2189,412353515625;2250,483642578125;2930,217041015625
Q8R0W0;Eppk1;84397,6328125;79108,859375;23176,828125;2545,24658203125
Q8R0X7;Sgpl1;NaN;4688,279296875;3524,78076171875;2019,62890625
"Q8R146;Q8R146-2";Apeh;27995,017578125;22533,892578125;13214,6025390625;15038,7734375
Q8R180;Ero1a;7298,79833984375;4038,690673828125;2142,57568359375;2849,058349609375
Q8R1B4;Eif3c;8875,333984375;15311,7431640625;15501,8056640625;19236,037109375
Q8R1F1;Fam129b;4645,94384765625;NaN;342,2958984375;1,280437707901001
Q8R1G6;Pdlim2;9727,564453125;NaN;NaN;NaN
Q8R1S0;Coq6;NaN;NaN;398,9679260253906;NaN
Q8R1V4;Tmed4;4489,5791015625;1196,7047119140625;2294,041015625;1327,48193359375
Q8R2G6;Ccdc80;943,1404418945312;NaN;NaN;NaN
Q8R2Q0;Trim29;6730,12255859375;NaN;NaN;NaN
"Q8R2Q4;Q8R2Q4-2;Q8R2Q4-3";Gfm2;5545,8154296875;1798,254150390625;NaN;NaN
Q8R2S8;Cd177;NaN;16859,759765625;15337,17578125;6420,2666015625
"Q8R2U0;Q8R2U0-2";Seh1l;8695,6904296875;1526,0523681640625;2153,659912109375;1766,3543701171875
"Q8R326;Q8R326-2";Pspc1;2478,85205078125;4011,56982421875;4005,317138671875;6530,81005859375
"Q8R332;Q8R332-2;Q8R332-3;Q8R332-4";Nup58;NaN;NaN;334,1950378417969;NaN
"Q8R3I2;Q8R3I2-2;Q8R3I2-3";Mboat2;919,8295288085938;NaN;NaN;NaN
Q8R3N6;Thoc1;NaN;422,543212890625;610,4013671875;556,0860595703125
"Q8R3V5;Q8R3V5-1;Q8R3V5-3";Sh3glb2;4329,96337890625;NaN;NaN;NaN
Q8R3W7;Agr3;6122,93896484375;NaN;NaN;NaN
Q8R409;Hexim1;NaN;536,1243286132812;571,6895751953125;702,9413452148438
Q8R429;Atp2a1;5217,708984375;14593,2294921875;129086,515625;19945,033203125
Q8R4G6;Mgat5;272906,6875;NaN;NaN;NaN
Q8R4N0;Clybl;3326,364013671875;3161,0126953125;5717,0595703125;4457,28662109375
Q8R4X3;Rbm12;NaN;NaN;883,7991943359375;1906,5408935546875
Q8R555;Crtac1;4346,0908203125;NaN;NaN;NaN
Q8R5A3;Apbb1ip;5387,38134765625;13665,3740234375;11194,45703125;17737,380859375
"Q8R5A6;Q8R5A6-2";Tbc1d22a;388,36651611328125;NaN;NaN;NaN
Q8R5C5;Actr1b;53016,140625;16115,044921875;8397,21484375;15179,8564453125
Q8R5F8;Eps8l1;12360,9794921875;NaN;NaN;NaN
"Q8R5H1;Q8R5H1-2;Q8R5H1-5";Usp15;15905,6669921875;4935,83447265625;1564,1707763671875;6656,22705078125
Q8R5J9;Arl6ip5;3984,294189453125;NaN;848,8782958984375;NaN
Q8VBT0;Tmx1;NaN;1196,094482421875;602,9428100585938;659,8069458007812
Q8VBT6;Apobr;NaN;3863,79052734375;7639,1376953125;3721,66064453125
Q8VBZ3;Clptm1;26159,98828125;NaN;NaN;1359,5513916015625
Q8VC03;Eml3;15326,5087890625;NaN;13365,2763671875;NaN
Q8VC88;Gca;NaN;2169,598876953125;1075,602783203125;740,9456176757812
Q8VCF0;Mavs;NaN;3707,0771484375;2255,129638671875;NaN
Q8VCF1;Cant1;4611,5791015625;3601,60302734375;NaN;NaN
Q8VCH6;Dhcr24;3133,26806640625;NaN;NaN;NaN
Q8VCI0;Plbd1;57750,30859375;23965,189453125;15066,833984375;15846,4365234375
Q8VCM7;Fgg;549,5031127929688;14774,2490234375;74178,0625;1463,889892578125
Q8VCM8;Ncln;1884,067626953125;NaN;1070,5283203125;229,5999298095703
Q8VCR7;Abhd14b;NaN;581,3822021484375;565,2239990234375;474,91241455078125
Q8VCT3;Rnpep;5084,51806640625;994,5429077148438;1356,353271484375;1133,3277587890625
Q8VCW8;Acsf2;NaN;5125,16259765625;2922,507568359375;2936,130615234375
Q8VD04;Gripap1;1385,8707275390625;NaN;353,5548095703125;NaN
Q8VD58;Evi2b;NaN;2907,391357421875;1594,29833984375;1214,0447998046875
Q8VDD5;Myh9;74289,9296875;132222,9375;123121,0625;103024,609375
Q8VDF2;Uhrf1;NaN;3489,6337890625;8534,1337890625;10264,47265625
Q8VDG3;Parn;NaN;NaN;1011,4635009765625;1723,6885986328125
Q8VDJ3;Hdlbp;6998,69775390625;8816,3486328125;8841,9580078125;9765,8291015625
Q8VDM4;Psmd2;4548,7685546875;5010,19970703125;5246,607421875;6095,82470703125
"Q8VDM6;Q8VDM6-2";Hnrnpul1;NaN;11030,974609375;7317,07080078125;7609,99560546875
Q8VDN2;Atp1a1;20434,349609375;20618,58984375;18833,857421875;27091,69921875
Q8VDP4;Ccar2;2502,55517578125;NaN;2577,140625;3142,726318359375
Q8VDP6;Cdipt;1095,3231201171875;883,223876953125;1512,455322265625;1185,29931640625
"Q8VDQ1;Q8VDQ1-2";Ptgr2;6047,5322265625;654,319091796875;5817,55908203125;NaN
"Q8VDQ8;Q8VDQ8-2;Q8VDQ8-3";Sirt2;NaN;NaN;390,3735046386719;341,9371643066406
Q8VDW0;Ddx39a;16084,7939453125;64882,13671875;51504,1875;78522,8125
Q8VE22;Mrps23;NaN;NaN;982,308349609375;1271,2884521484375
Q8VE37;Rcc1;1036,066650390625;1616,7760009765625;1836,2939453125;2024,0074462890625
Q8VE70;Pdcd10;19284,328125;3722,2802734375;2321,66015625;3166,6953125
Q8VE80;Thoc3;NaN;NaN;1438,46826171875;1789,043212890625
Q8VE97;Srsf4;NaN;6560,1083984375;8925,5390625;11921,1181640625
Q8VEB4;Pla2g15;13010,4365234375;2871,52783203125;3479,52294921875;1971,438232421875
Q8VED5;Krt79;2396153,25;103243,0390625;142028,734375;68295,375
Q8VED9;Lgalsl;13742,5693359375;15834,1201171875;4006,615478515625;NaN
Q8VEE4;Rpa1;2920,4931640625;8594,046875;10415,708984375;15541,3291015625
Q8VEH8;Erlec1;1616,2642822265625;NaN;NaN;NaN
Q8VEJ4;Nle1;NaN;NaN;NaN;1487,6556396484375
Q8VEJ9;Vps4a;46959,484375;407,32061767578125;905,7360229492188;1115,7254638671875
"Q8VEK3;Q8VEK3-2";Hnrnpu;25704,310546875;62844,39453125;54425,6953125;79960,140625
Q8VEM8;Slc25a3;11551,76953125;25751,94921875;44644,16796875;38446,94140625
"Q8VH51;Q8VH51-2;Q8VH51-3";Rbm39;4449,9404296875;8316,619140625;9713,640625;13754,064453125
Q8VHE0;Sec63;367,1564636230469;NaN;NaN;NaN
"Q8VHL0;Q8VHL0-2";Slc14a1;NaN;4694,9150390625;7588,53759765625;10502,111328125
"Q8VHX6;Q8VHX6-2";Flnc;6299,3251953125;NaN;17138,751953125;NaN
"Q8VHY0;Q8VHY0-3";Cspg4;NaN;NaN;NaN;4621,0888671875
Q8VHZ7;Imp4;294272,125;24286,77734375;23829,662109375;880,7891845703125
"Q8VI63;Q8VI63-2";Mob2;1659,5660400390625;NaN;NaN;NaN
Q8VI75;Ipo4;NaN;437,5244445800781;549,5678100585938;517,324951171875
Q8VIJ6;Sfpq;25688,0234375;40996,39453125;36452,7265625;55794,89453125
Q91UZ5;Impa2;23926,080078125;2739,775390625;2999,782470703125;2978,72705078125
"Q91V12;Q91V12-2;Q91V12-3;Q91V12-4";Acot7;2843,705078125;6417,7041015625;5842,45361328125;5939,51806640625
Q91V41;Rab14;101247,1640625;27718,451171875;28556,794921875;23104,607421875
"Q91V61;Q91V61-2";Sfxn3;NaN;978,8273315429688;849,783935546875;686,7510986328125
Q91V64;Isoc1;8445,849609375;8955,1376953125;5538,4345703125;7867,509765625
"Q91V88;Q91V88-2;Q91V88-3;Q91V88-4";Npnt;16569,59375;NaN;NaN;NaN
Q91V92;Acly;11388,1455078125;10872,142578125;12652,6103515625;9298,28515625
Q91VA6;Poldip2;1636,5859375;1749,912353515625;2518,425048828125;3482,390380859375
Q91VC3;Eif4a3;5172,79736328125;10583,1123046875;7812,73583984375;10963,8330078125
Q91VD9;Ndufs1;2463,53515625;11823,9091796875;15945,4697265625;10580,3994140625
Q91VE0;Slc27a4;1072,7176513671875;NaN;NaN;NaN
"Q91VE6;Q91VE6-2";Nifk;NaN;6308,35546875;8025,6474609375;12660,25
Q91VH2;Snx9;1510,03662109375;NaN;1,0396373271942139;NaN
Q91VH6;Memo1;34413,82421875;16158,9677734375;11663,810546875;15036,177734375
Q91VI7;Rnh1;NaN;5017,75537109375;3457,549072265625;4197,83154296875
Q91VJ4;Stk38;5912,93017578125;NaN;1831,362060546875;1341,220947265625
Q91VK1;Bzw2;2359,61669921875;2013,212158203125;3182,223388671875;6613,66357421875
Q91VM5;Rbmxl1;NaN;7821,16162109375;5740,5703125;7992,68798828125
"Q91VM9;Q91VM9-2";Ppa2;NaN;NaN;2022,0440673828125;2391,841796875
Q91VR2;Atp5c1;9224,28125;26989,423828125;37040,51171875;28655,419921875
Q91VR5;Ddx1;10189,6123046875;11142,828125;8474,384765625;11958,845703125
Q91VR8;Brk1;1402,418701171875;NaN;837,3897094726562;859,9876708984375
Q91VT4;Cbr4;NaN;NaN;717,9840087890625;545,1793823242188
Q91VU0;Fam3c;1538,7874755859375;NaN;154,58993530273438;352,9533386230469
Q91VW3;Sh3bgrl3;16312,703125;80976,421875;36180,20703125;24210,15234375
Q91VW5;Golga4;383,9589538574219;NaN;NaN;NaN
"Q91W52;Q91W52-2";Tmem19;NaN;1,9053946733474731;1,180823802947998;NaN
Q91W90;Txndc5;3016,6806640625;875,96533203125;NaN;NaN
Q91W97;Hkdc1;NaN;NaN;263,4203796386719;NaN
Q91WB4;Plekhf2;262,26507568359375;NaN;1646,4012451171875;3503,044921875
Q91WD5;Ndufs2;4820,443359375;7950,87109375;10891,4404296875;9176,212890625
"Q91WG4;Q91WG4-2";Elp2;NaN;1890,7388916015625;2510,675537109375;3100,088623046875
Q91WG8;Gne;11230,1396484375;NaN;NaN;1946,51953125
"Q91WJ8;Q91WJ8-2";Fubp1;10963,716796875;19091,91015625;12900,4912109375;20314,447265625
Q91WK1;Spryd4;NaN;585,7927856445312;864,6192016601562;1158,154052734375
Q91WK2;Eif3h;21743,203125;24397,83203125;28686,41015625;35083,2265625
Q91WM3;Rrp9;656,6407470703125;1238,054931640625;2811,1005859375;1650,34912109375
Q91WN1;Dnajc9;NaN;12231,306640625;12244,7763671875;14776,171875
Q91WQ3;Yars;9620,873046875;7633,7353515625;7090,66357421875;8769,2880859375
Q91WS0;Cisd1;NaN;856,3170166015625;2406,025146484375;1349,8182373046875
"Q91WT8;Q91WT8-2";Rbm47;2447,2060546875;NaN;NaN;NaN
Q91X20;Ash2l;NaN;320,78875732421875;1177,901611328125;740,44140625
Q91X72;Hpx;4228,71728515625;NaN;NaN;NaN
Q91X78;Erlin1;8634,900390625;3857,796875;3461,857177734375;3504,41552734375
Q91XD6;Vps36;119,72373962402344;489,12872314453125;420,07080078125;NaN
Q91XL3;Uxs1;632,6625366210938;NaN;NaN;NaN
Q91Y74;St3gal4;7502,5283203125;NaN;NaN;35384,0625
Q91YH5;Atl3;2375,317626953125;NaN;1,2279069423675537;NaN
Q91YI0;Asl;3788,3671875;538,1748657226562;313,001953125;169,6254119873047
"Q91YI4;Q91YI4-2";Arrb2;181,91622924804688;3201,668701171875;2419,185302734375;2356,082763671875
Q91YK2;Rrp1b;NaN;977,5230102539062;537,3455200195312;905,107177734375
"Q91YL7;Q91YL7-2";Cwh43;8,595694541931152;NaN;NaN;NaN
"Q91YN5;Q91YN5-2;Q91YN5-3";Uap1;NaN;NaN;2175,974853515625;NaN
Q91YN9;Bag2;293,5859680175781;1467,66943359375;2366,525146484375;2642,215576171875
Q91YP3;Dera;47591,84765625;NaN;2046,1112060546875;2471,76171875
Q91YQ5;Rpn1;21737,939453125;18969,4296875;25588,40625;19213,5390625
Q91YR1;Twf1;2484,598876953125;3217,358642578125;1822,6507568359375;2511,991943359375
"Q91YR7;Q91YR7-2";Prpf6;NaN;3100,11328125;2932,651611328125;3585,7275390625
Q91YT0;Ndufv1;27766,798828125;30546,740234375;35116,90625;29474,80078125
Q91YT7;Ythdf2;2231,822998046875;3537,119873046875;3415,22021484375;5772,15576171875
Q91YW3;Dnajc3;69501,5234375;NaN;7845,15478515625;NaN
Q91Z38;Ttc1;NaN;1791,3138427734375;1547,027587890625;2045,23681640625
Q91Z53;Grhpr;NaN;3202,5673828125;2559,016845703125;3846,599853515625
Q91ZA3;Pcca;NaN;2273,655517578125;2500,624755859375;3369,56201171875
"Q91ZJ5;Q91ZJ5-2";Ugp2;30138,103515625;4209,0537109375;5710,8203125;1773,3961181640625
Q91ZR2;Snx18;2349,20654296875;NaN;NaN;213,6866455078125
Q91ZW3;Smarca5;5118,6142578125;11286,5390625;11368,0849609375;14980,77734375
Q920A5;Scpep1;NaN;NaN;2984,592041015625;NaN
Q920B9;Supt16h;18223,439453125;14948,244140625;17541,005859375;23697,369140625
"Q920P5;Q920P5-2";Ak5;5701,79052734375;NaN;NaN;NaN
"Q920Q8;Q920Q8-3;Q920Q8-4";Ivns1abp;NaN;NaN;713,2122802734375;1482,197265625
"Q921C5;Q921C5-2;Q921C5-3";Bicd2;8103,46533203125;NaN;NaN;146,30111694335938
Q921F2;Tardbp;7571,31787109375;32565,0546875;27704,041015625;36346,16796875
"Q921F4;Q921F4-4";Hnrnpll;NaN;NaN;610,3591918945312;1423,820556640625
Q921G7;Etfdh;NaN;4930,6884765625;7260,77099609375;4643,24169921875
Q921I1;Tf;22906,48046875;9996,984375;16864,71875;3512,85791015625
Q921I9;Exosc4;NaN;NaN;1361,7227783203125;2023,04541015625
Q921L3;Tmco1;9478,60546875;NaN;2553,75634765625;NaN
Q921M3;Sf3b3;13362,3681640625;19031,197265625;22187,3203125;28080,494140625
"Q921M4;Q921M4-2";Golga2;2356,317138671875;NaN;NaN;NaN
Q921M7;Fam49b;236,71726989746094;7804,64453125;8343,2119140625;5399,2548828125
Q921N6;Ddx27;NaN;3640,708251953125;6084,4931640625;8738,2744140625
Q921Y2;Imp3;3554,8701171875;2020,732666015625;1440,363525390625;1024,2425537109375
Q922B2;Dars;9318,814453125;18448,802734375;19004,79296875;27708,798828125
"Q922D4;Q922D4-2";Ppp6r3;NaN;NaN;312,960693359375;763,6781616210938
Q922D8;Mthfd1;83483,6484375;8782,578125;18712,00390625;24883,087890625
Q922H2;Pdk3;NaN;1019,257080078125;406,6036376953125;981,8943481445312
Q922H4;Gmppa;547,7120971679688;543,4777221679688;530,6497802734375;1,4274981021881104
Q922J3;Clip1;3346,333984375;2133,301513671875;506,2295227050781;543,728759765625
Q922K7;Nop2;3033,505615234375;5039,0390625;4615,4580078125;5890,04150390625
Q922K9;Frk;1816,034912109375;NaN;NaN;NaN
Q922P8;Tmem132a;3076,814453125;NaN;NaN;NaN
Q922P9;Glyr1;5189,93701171875;1347,719970703125;1499,85888671875;NaN
Q922Q4;Pycr2;NaN;2059,398681640625;1815,770263671875;2214,977783203125
Q922Q8;Lrrc59;736,5161743164062;286,52642822265625;1563,1575927734375;2215,9619140625
"Q922Q9;Q922Q9-2";Chid1;145,9747772216797;5,625346660614014;NaN;NaN
Q922R8;Pdia6;15153,8408203125;16178,251953125;16614,1328125;22147,89453125
Q922S8;Kif2c;NaN;NaN;1049,5477294921875;2139,641845703125
Q922U1;Prpf3;NaN;1331,62353515625;863,0401000976562;1395,1282958984375
Q922U2;Krt5;712360,1875;296993,6875;1308391,125;12618,3876953125
Q922V4;Plrg1;NaN;NaN;2631,336669921875;1317,410888671875
Q922Y1;Ubxn1;6202,8798828125;2707,19091796875;2220,92529296875;3671,606689453125
Q923D2;Blvrb;22131,7109375;85601,21875;128598,8125;164169,8125
Q923D5;Wbp11;NaN;3222,678466796875;4666,5078125;7429,74072265625
Q923G2;Polr2h;NaN;NaN;2625,713134765625;6608,068359375
Q923Z0;Gprc5b;10939,345703125;NaN;NaN;209,35739135742188
"Q924N4;Q924N4-2;Q9JIS8";"Slc12a6;Slc12a6;Slc12a4";178,87782287597656;NaN;337,3119812011719;NaN
Q924X2;Cpt1b;NaN;NaN;1269,3470458984375;NaN
Q925E7;Ppp2r2d;996,7999267578125;NaN;1851,033447265625;NaN
"Q925I1;Q925I1-2";Atad3;1912,6068115234375;3845,94091796875;6283,51611328125;5661,3798828125
Q93092;Taldo1;16347,767578125;41760,78515625;34797,828125;48106,42578125
Q99020;Hnrnpab;6429,2841796875;59657,30078125;45099,52734375;79010,4375
Q99J08;Sec14l2;39936,89453125;NaN;NaN;863,1790771484375
Q99J09;Wdr77;5692,685546875;3608,609375;2740,8876953125;3302,768310546875
Q99J36;Thumpd1;3118,406005859375;3563,995361328125;2914,61474609375;4333,46337890625
Q99J56;Derl1;4721,07080078125;NaN;3788,332763671875;3711,433837890625
Q99J62;Rfc4;NaN;4972,82763671875;6206,3828125;7419,74658203125
Q99J77;Nans;79813,0078125;9201,5400390625;6213,85693359375;10017,5908203125
"Q99J95;Q99J95-2;Q99J95-3";Cdk9;NaN;1259,475341796875;1276,117431640625;1414,51953125
Q99J99;Mpst;3310,425537109375;4057,94091796875;1314,4622802734375;652,99658203125
Q99JB2;Stoml2;NaN;3689,220947265625;5781,2109375;5215,09326171875
Q99JB8;Pacsin3;826,3199462890625;NaN;NaN;NaN
Q99JF8;Psip1;4322,78369140625;10607,2109375;10952,255859375;17833,708984375
Q99JG3;Anxa13;2998,975830078125;NaN;NaN;NaN
Q99JH1;Rpp25l;2105,052734375;753,7340698242188;NaN;963,021240234375
